id,latitude,longitude,address,event_type,event_cause,priority,requires_road_closure,status,corridor,zone,junction,start_datetime,closed_datetime,police_station,hour,day_of_week,is_peak_hour,severity_score,duration_mins,corridor_incident_count,zone_incident_count,is_active
FKID007792,13.034211,77.530813,"Mumbai Bengaluru Highway, BDA Industrial Suburb, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",unplanned,vehicle_breakdown,High,False,closed,Tumkur Road,West Zone 1,SRS Peenya Junc,2024-01-15 04:17:38.337000+00:00,2024-01-15 04:52:35.925715+00:00,Yeshwanthpura,4.0,Monday,0,3,34.959811916666666,458.0,433.0,0
FKID007793,12.9454841,77.5288004,"Mysore Road, Sankranthi Industrial Estate, Pantarapalya, Bengaluru, Karnataka. Pin-560039 (India)",unplanned,vehicle_breakdown,High,False,closed,ORR West 1,West Zone 2,MysoreRd-RingRdJunc(Nayandanahallii),2024-01-15 04:29:49.128000+00:00,,Byatarayanapura,4.0,Monday,0,3,,168.0,358.0,0
FKID007794,13.0337676,77.530266,"6th Main Road, BDA Industrial Suburb, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",unplanned,vehicle_breakdown,High,False,closed,Tumkur Road,West Zone 1,SRS Peenya Junc,2024-01-15 04:30:28.664000+00:00,,Yeshwanthpura,4.0,Monday,0,3,,458.0,433.0,0
FKID007795,12.9644485,77.5779244,"Shantappa Lane, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)",unplanned,others,High,False,closed,Mysore Road,Central Zone 2,K R MarketJunction,2024-01-15 04:50:21.451000+00:00,2024-01-15 05:23:49.104771+00:00,City Market,4.0,Monday,0,3,33.46089618333333,743.0,623.0,0
FKID007796,13.0397392,77.5189559,"Mumbai Bengaluru Highway, Jalahalli Cross Junction, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",unplanned,vehicle_breakdown,High,False,closed,Tumkur Road,West Zone 1,JalahalliCross(SM Circle),2024-01-15 04:55:32.398000+00:00,2024-01-15 05:25:08.099730+00:00,Peenya,4.0,Monday,0,3,29.595028833333334,458.0,433.0,0
FKID007797,12.9660024,77.5353515,"22nd Main Road, Nethravathi Government Quarters, MRCR Layout, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",unplanned,vehicle_breakdown,High,False,closed,West of Chord Road,West Zone 2,5thMainRPC Layout-Vijayanagar,2024-01-15 05:17:12.548000+00:00,,Vijayanagara,5.0,Monday,1,3,,174.0,358.0,0
FKID007798,12.9230765,77.6190813,"Hosur Road, Block 2, Koramangala, Bengaluru, Karnataka. Pin-560068 (India)",unplanned,vehicle_breakdown,High,False,closed,Hosur Road,South Zone 2,AyyappaTempleJunc,2024-01-15 10:53:20.470000+00:00,2024-01-15 11:12:08.692704+00:00,Madiwala,10.0,Monday,0,3,18.803711733333333,298.0,354.0,0
FKID007799,12.9216109,77.6679437,"Outer Ring Road, Prestige Ferns Galaxy, Bellandur Gate, Bellandur, Bengaluru, Karnataka. Pin-560103 (India)",unplanned,accident,High,False,closed,ORR East 1,East Zone 1,IbblurJunction',2024-01-15 11:11:59.462000+00:00,,Bellandur,11.0,Monday,0,7,,244.0,253.0,0
FKID007800,12.9888472,77.6520017,"Old Madras Road, NGEF Layout, Benaiganahalli, Bengaluru, Karnataka. Pin-560038 (India)",unplanned,vehicle_breakdown,High,False,closed,Old Madras Road,Central Zone 1,OldMadrasRd-SuddaguntepalyaRdJunc,2024-01-15 11:14:31.884000+00:00,,Banaswadi,11.0,Monday,0,3,,263.0,269.0,0
FKID007801,13.0824868,77.5933591,"Bellary Road, Yelahanka Bypass Junction, Jakkuru, Bengaluru, Karnataka. Pin-560064 (India)",unplanned,vehicle_breakdown,High,False,closed,Bellary Road 2,North Zone 1,YelhankaBypass,2024-01-15 15:38:46.435000+00:00,,Yelahanka,15.0,Monday,0,3,,379.0,318.0,0
FKID007802,12.93934584,77.69560186,"Panathur Main Road, Kadubisanahalli Junction, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",unplanned,vehicle_breakdown,High,False,closed,ORR East 1,East Zone 1,Kadubeesanahalli-ORR Junc,2024-01-15 17:57:20.235000+00:00,2024-01-15 18:40:59.277275+00:00,HAL Old Airport,17.0,Monday,0,3,43.65070458333333,244.0,253.0,0
FKID007803,12.9354137,77.6246596,"Domlur Inner Ring Road, Koramangala, Bengaluru, Karnataka. Pin-560095 (India)",unplanned,vehicle_breakdown,High,False,closed,IRR(Thanisandra road),South Zone 2,Jaipuria-Adugodi,2024-01-15 19:16:56.637000+00:00,,Adugodi,19.0,Monday,1,3,,95.0,354.0,0
FKID007804,13.0215594,77.5519261,"Mumbai Bengaluru Highway, Aparna Elina, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",unplanned,vehicle_breakdown,High,False,closed,Tumkur Road,West Zone 1,TumkurRdMarappanapalyaJunc,2024-01-15 19:20:21.454000+00:00,2024-01-15 20:15:40.175110+00:00,Yeshwanthpura,19.0,Monday,1,3,55.3120185,458.0,433.0,0
FKID007805,12.979,77.640885,"100 Feet Road, Sri Krishnappa Layout, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)",unplanned,vehicle_breakdown,High,True,closed,IRR(Thanisandra road),Central Zone 1,BM ShriJunc(CMH-100FtRd)Junc,2024-01-15 20:02:18.274000+00:00,2024-01-15 20:53:32.081858+00:00,Jeevanbheemanagar,20.0,Monday,1,6,51.23013096666667,95.0,269.0,0
FKID007806,12.9345638,77.6098387,"Hosur Road, Bhuvanappa Layout, Sadduguntepalya, Bengaluru, Karnataka. Pin-560029 (India)",unplanned,others,High,False,closed,Hosur Road,South Zone 2,Marigowda-TavarkereRdJunc,2024-01-15 20:21:30.624000+00:00,2024-01-15 21:58:37.463013+00:00,Madiwala,20.0,Monday,1,3,97.11398355,298.0,354.0,0
FKID007807,12.9013618,77.6012145,"Bannerghatta Main Road, Bruchini Palya Industrial Area, Bilekahalli, Bengaluru, Karnataka. Pin-560076 (India)",unplanned,vehicle_breakdown,High,False,closed,Bannerghata Road,South Zone 2,BilekahalliJunc,2024-01-15 20:31:26.309000+00:00,,Mico Layout,20.0,Monday,1,3,,209.0,354.0,0
FKID007808,12.9604168,77.5836482,"Model Road, Kumbaragundi, Kalasipalyam, Bengaluru, Karnataka. Pin-560002 (India)",unplanned,vehicle_breakdown,High,False,closed,Mysore Road,Central Zone 2,ShivajiTalkiesJunc,2024-01-15 20:45:44.377000+00:00,,Halasuru Gate,20.0,Monday,1,3,,743.0,623.0,0
FKID007809,13.0345783,77.5298356,"Mumbai Bengaluru Highway, Narasimhaiah Industrial Estate, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",unplanned,vehicle_breakdown,High,False,closed,Tumkur Road,West Zone 1,SRS Peenya Junc,2024-01-15 21:05:35.504000+00:00,,Yeshwanthpura,21.0,Monday,1,3,,458.0,433.0,0
FKID007810,12.98533,77.57461,"Risaldar Street, VV Giri Colony, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)",unplanned,pot_holes,Low,False,resolved,Non-corridor,Central Zone 2,SubedarChatramRd near SheshadripuramPS,2024-01-15 21:01:11.662000+00:00,,Sheshadripuram,21.0,Monday,1,3,,3124.0,623.0,0
FKID007811,12.9245643,77.6504464,"Agara Junction Flyover, Agara Junction, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",unplanned,vehicle_breakdown,High,False,closed,ORR East 1,Central Zone 1,AgaraJunction,2024-01-15 21:23:42.915000+00:00,,HAL Old Airport,21.0,Monday,1,3,,244.0,269.0,0
FKID007812,12.9692182,77.5856419,"District Office Road, Cubbonpet, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",unplanned,vehicle_breakdown,High,False,closed,Mysore Road,Central Zone 2,PoliceCornerJunc,2024-01-15 21:46:44.480000+00:00,2024-01-15 22:22:10.512480+00:00,Halasuru Gate,21.0,Monday,1,3,35.43387466666666,743.0,623.0,0
FKID007813,12.9843247,77.6416501,"Old Madras Road, New Binnamangla, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)",unplanned,vehicle_breakdown,High,False,closed,Old Madras Road,Central Zone 1,OldMadrasRd-Indranagar100ftRdJunc,2024-01-15 21:46:50.180000+00:00,2024-01-15 22:16:45.122799+00:00,Jeevanbheemanagar,21.0,Monday,1,3,29.915713316666665,263.0,269.0,0
FKID007814,12.9291983,77.6821533,"Outer Ring Road, Sterling Ascentia, Kariyammana Agrahara, Bengaluru, Karnataka. Pin-560103 (India)",unplanned,vehicle_breakdown,High,False,closed,ORR East 1,East Zone 1,Deverabeesanahalli-ORR Junc,2024-01-15 21:58:38.989000+00:00,,HAL Old Airport,21.0,Monday,1,3,,244.0,253.0,0
FKID007815,12.9669829,77.610195,"Richmond Road, Monsignor Dsouza Circle, Ashok Nagar, Bengaluru, Karnataka. Pin-560025 (India)",unplanned,vehicle_breakdown,Low,False,closed,Non-corridor,Central Zone 1,D'SouzaCircle,2024-01-15 22:49:56.146000+00:00,,Ashok Nagar,22.0,Monday,1,2,,3124.0,269.0,0
FKID007816,12.9905937,77.6138551,"St Johns Church Road, Dharmalingam Circle, Frazer Town, Bengaluru, Karnataka. Pin-560005 (India)",unplanned,vehicle_breakdown,Low,False,closed,Non-corridor,Central Zone 2,ThomasCafe-New,2024-01-15 23:09:12.323000+00:00,,Pulikeshinagar(F.Town),23.0,Monday,0,2,,3124.0,623.0,0
FKID007817,12.9668199,77.6099183,"Richmond Road, Mother Teresa Circle, Nilsandra, Bengaluru, Karnataka. Pin-560025 (India)",unplanned,vehicle_breakdown,Low,False,closed,Non-corridor,Central Zone 1,MotherTeressaCircle,2024-01-15 23:23:06.354000+00:00,,Ashok Nagar,23.0,Monday,0,2,,3124.0,269.0,0
FKID007818,13.0258275,77.640718,"Chikka Thayappa Reddy Badhavana Road, Chelekere, Bengaluru, Karnataka. Pin-560043 (India)",unplanned,vehicle_breakdown,High,False,closed,ORR North 1,East Zone 2,KalyanNagar-ORR Junc,2024-01-16 00:09:52.321000+00:00,,Hennuru,0.0,Tuesday,0,3,,275.0,190.0,0
FKID007819,12.9279614,77.5463918,"Dr Rajkumar Puniya Bhoomi Road, Sterling Terraces Apartment, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",unplanned,vehicle_breakdown,High,False,closed,ORR West 1,West Zone 2,ItmaduJunction,2024-01-16 00:46:10.493000+00:00,2024-01-16 01:29:30.488784+00:00,Banashankari,0.0,Tuesday,0,3,43.33326306666667,168.0,358.0,0
FKID007820,12.9528155,77.5408666,"NH 275, Dr Rajkumar Circle, Bapuji Nagar, Bengaluru, Karnataka. Pin-560026 (India)",unplanned,vehicle_breakdown,High,False,closed,Mysore Road,West Zone 2,SatteliteBusStandJunc,2024-01-16 01:10:53.896000+00:00,2024-01-16 01:58:22.270990+00:00,Byatarayanapura,1.0,Tuesday,0,3,47.4729165,743.0,358.0,0
FKID007821,13.029057,77.6318213,"MBT Road, Grace Town, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)",unplanned,vehicle_breakdown,High,False,closed,Airport New South Road,North Zone 1,HennurRoad-ORR Junc,2024-01-16 01:28:08.395000+00:00,,Hennuru,1.0,Tuesday,0,3,,67.0,318.0,0
FKID007822,12.9687542,77.5679993,"Dr TCM Royan Road, Akkimakalamna Gudi, Cottonpete, Bengaluru, Karnataka. Pin-560053 (India)",unplanned,others,Low,False,closed,Non-corridor,Central Zone 2,BinnyMillJunction,2024-01-16 03:01:15.709000+00:00,2024-01-24 07:23:19.559741+00:00,Chamarajpet,3.0,Tuesday,0,2,11782.064179016666,3124.0,623.0,0
FKID007823,13.0439997,77.5574639,"Kuvempu Underpass, BEL Circle, Jalahalli, Bengaluru, Karnataka. Pin-560013 (India)",planned,construction,High,False,closed,ORR North 2,North Zone 1,BEL Circle,2024-01-16 03:10:13.032000+00:00,,Jalahalli,3.0,Tuesday,0,5,,235.0,318.0,0
FKID007824,13.0143986,77.5836611,"Sir CV Raman Road, Enayathulla Mehkri Circle, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",unplanned,vehicle_breakdown,High,False,closed,Bellary Road 1,West Zone 2,MekhriCircle,2024-01-16 04:12:36.921000+00:00,2024-01-16 04:49:09.453194+00:00,Sadashivanagar,4.0,Tuesday,0,3,36.54220323333333,610.0,358.0,0
FKID007825,12.9661307,77.5869643,"NH 275, Rangegowdanadoddi, Bengaluru, Karnataka. Pin-560002 (India)",unplanned,vehicle_breakdown,High,False,closed,Mysore Road,Central Zone 2,N R SquareJunc,2024-01-16 04:22:38.093000+00:00,2024-01-16 05:11:57.047677+00:00,Halasuru Gate,4.0,Tuesday,0,3,49.315911283333335,743.0,623.0,0
FKID007826,12.9662941,77.5870212,"NH 275, Halsuru Gate Police Station Junction, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",unplanned,vehicle_breakdown,High,False,closed,Mysore Road,Central Zone 2,UlsoorGateJunc,2024-01-16 04:23:16.877000+00:00,2024-01-16 04:25:53.244190+00:00,Halasuru Gate,4.0,Tuesday,0,3,2.606119833333333,743.0,623.0,0
FKID007827,12.8729477,77.6511736,"Hosur Road, Singasandra Industrial Estate, Begur, Bengaluru, Karnataka. Pin-560068 (India)",unplanned,vehicle_breakdown,High,True,closed,Hosur Road,South Zone 2,NaganathapuraJunction,2024-01-16 04:32:17.528000+00:00,,Electronic City,4.0,Tuesday,0,6,,298.0,354.0,0
FKID007828,12.9073043,77.6008947,"Bannerghatta Main Road, JD Mara Junction, BTM Layout Stage 2, Bengaluru, Karnataka. Pin-560076 (India)",unplanned,vehicle_breakdown,High,False,closed,Bannerghata Road,South Zone 2,J D MaraJunc,2024-01-16 04:35:41.844000+00:00,2024-01-16 04:56:40.351803+00:00,Mico Layout,4.0,Tuesday,0,3,20.97513005,209.0,354.0,0
FKID007829,12.9728201,77.5386984,"Chord Road, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",unplanned,vehicle_breakdown,High,False,closed,West of Chord Road,West Zone 2,VijayanagarBusStandJunction,2024-01-16 04:34:18.737000+00:00,2024-01-16 05:05:00.058115+00:00,Vijayanagara,4.0,Tuesday,0,3,30.68868525,174.0,358.0,0
FKID007830,13.0948944,77.597465,"Bellary Road, Concorde Mayfair, KHB Colony, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",planned,construction,High,False,closed,Bellary Road 2,North Zone 2,YelhankaCircle,2024-01-16 04:40:51.425000+00:00,2024-01-16 05:01:36.550142+00:00,Yelahanka,4.0,Tuesday,0,5,20.752085700000002,379.0,413.0,0
FKID007831,12.8890467,77.6399533,"Electronics City Flyover, AM Industrial Estate, Garvebhavi Palya, Bengaluru, Karnataka. Pin-560068 (India)",unplanned,vehicle_breakdown,High,False,closed,Hosur Road,South Zone 2,Kudlu Gate Junc,2024-01-16 04:46:05.464000+00:00,2024-01-16 06:37:57.611692+00:00,Electronic City,4.0,Tuesday,0,3,111.86912819999999,298.0,354.0,0
FKID007832,12.9690984,77.6064801,"Bazar Street, St Patricks Complex, Ashok Nagar, Bengaluru, Karnataka. Pin-560025 (India)",unplanned,vehicle_breakdown,High,False,closed,Mysore Road,Central Zone 1,OldPoliceStation-Ashoknagar,2024-01-16 05:05:07.700000+00:00,2024-01-16 05:13:15.988844+00:00,Ashok Nagar,5.0,Tuesday,1,3,8.1381474,743.0,269.0,0
FKID007833,13.042724,77.5131004,"Mumbai Bengaluru Highway, T Dasarahalli, Bengaluru, Karnataka. Pin-560057 (India)",unplanned,vehicle_breakdown,High,False,closed,Tumkur Road,West Zone 1,Chokasandra (Tumkur road),2024-01-16 05:18:02.106000+00:00,,Peenya,5.0,Tuesday,1,3,,458.0,433.0,0
FKID007834,13.0174584,77.5598518,"CV Raman Road, Embassy Heritage Apartment, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",unplanned,vehicle_breakdown,High,False,closed,Tumkur Road,West Zone 2,MS RamaiahJunc(TollGate),2024-01-16 06:25:42.615000+00:00,2024-01-16 06:53:10.606770+00:00,Yeshwanthpura,6.0,Tuesday,1,3,27.4665295,458.0,358.0,0
FKID007835,13.011444,77.5689655,"Siddavanahalli Krishna Sharma Road, Sri Maramma Temple Circle, Indian Institute of Science, Bengaluru, Karnataka. Pin-560012 (India)",unplanned,vehicle_breakdown,Low,False,closed,Non-corridor,West Zone 2,MargosaRd-18thCrossJunc,2024-01-16 07:09:53.416000+00:00,,Malleshwaram,7.0,Tuesday,1,2,,3124.0,358.0,0
FKID007836,12.9774311,77.5852958,"Seshadri Road, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",unplanned,vehicle_breakdown,Low,False,closed,Non-corridor,Central Zone 2,K R Circle,2024-01-16 17:43:35.476000+00:00,,Halasuru Gate,17.0,Tuesday,0,2,,3124.0,623.0,0
FKID007837,13.2571983,77.7128265,"Devanahalli Bypass, Sri Kanakadasa Circle, Devanahalli, Karnataka. Pin-562110 (India)",unplanned,construction,Low,False,closed,Non-corridor,,DoddaballapuraCrossJunc,2024-01-17 02:40:31.276000+00:00,2024-01-23 01:29:11.661827+00:00,Devanahalli Airport,2.0,Wednesday,0,4,8568.673097116667,3124.0,1.0,0
FKID007838,12.9635362,77.5849463,"Model Road, Town Hall Junction, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",unplanned,vehicle_breakdown,High,False,closed,Mysore Road,Central Zone 2,TownhallJunction,2024-01-16 18:34:18.546000+00:00,,Halasuru Gate,18.0,Tuesday,0,3,,743.0,623.0,0
FKID007839,13.1067233,77.6021533,"Bellary Road, Krishnaja Avenue, Maruthi Nagar, Palanahalli, Bengaluru, Karnataka. Pin-560064 (India)",unplanned,vehicle_breakdown,High,False,closed,Bellary Road 2,North Zone 2,KogilluCrossJunc,2024-01-16 18:54:46.368000+00:00,2024-01-16 19:05:24.663817+00:00,Yelahanka,18.0,Tuesday,0,3,10.638263616666668,379.0,413.0,0
FKID007840,12.991531,77.6578814,"Old Madras Road, Salarpuria Sattva, Rajanna Colony, CV Raman Nagar, Bengaluru, Karnataka. Pin-560093 (India)",unplanned,vehicle_breakdown,High,False,closed,Old Madras Road,Central Zone 1,BigBazaarJunction(OldMadrasRd),2024-01-16 19:17:50.630000+00:00,,Banaswadi,19.0,Tuesday,1,3,,263.0,269.0,0
FKID007841,12.9524496,77.5373395,"2nd Cross Road, Bhel Circle, Deepanjali Nagar, Bengaluru, Karnataka. Pin-560026 (India)",unplanned,others,High,False,closed,West of Chord Road,West Zone 2,KIMCO Junction,2024-01-16 19:20:58.852000+00:00,2024-01-17 23:23:02.977335+00:00,Byatarayanapura,19.0,Tuesday,1,3,1682.0687555833333,174.0,358.0,0
FKID007842,12.9055399,77.5856482,"24th Main Road, Sarakki Agrahara, JP Nagar Phase 5, Bengaluru, Karnataka. Pin-560078 (India)",planned,construction,High,False,closed,ORR West 1,South Zone 1,JP Nagar 15th cross junction,2024-01-16 19:23:06.827000+00:00,2024-01-16 19:41:46.358322+00:00,J.P. Nagar,19.0,Tuesday,1,5,18.658855366666668,168.0,233.0,0
FKID007843,12.9914917,77.6578683,"Old Madras Road, Salarpuria Sattva, Rajanna Colony, CV Raman Nagar, Bengaluru, Karnataka. Pin-560093 (India)",unplanned,vehicle_breakdown,High,False,closed,Old Madras Road,Central Zone 1,BigBazaarJunction(OldMadrasRd),2024-01-16 19:25:52.918000+00:00,,Banaswadi,19.0,Tuesday,1,3,,263.0,269.0,0
FKID007844,12.9816033,77.5943385,"Dr Ambedkar Road, Police Thimmaiah Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",unplanned,vehicle_breakdown,High,False,closed,CBD 2,Central Zone 2,PoliceTimmaiahCircle(GPO),2024-01-16 19:36:44.820000+00:00,2024-01-16 20:48:54.629441+00:00,Cubbon Park,19.0,Tuesday,1,3,72.16349068333334,104.0,623.0,0
FKID007845,12.9841502,77.6414011,"Old Madras Road, New Binnamangla, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)",unplanned,vehicle_breakdown,High,False,closed,Old Madras Road,Central Zone 1,OldMadrasRd-Indranagar100ftRdJunc,2024-01-16 20:09:14.669000+00:00,2024-01-16 20:15:45.136047+00:00,Jeevanbheemanagar,20.0,Tuesday,1,3,6.507784116666667,263.0,269.0,0
FKID007846,12.9252994,77.5500992,"Dr Rajkumar Puniya Bhoomi Road, Block 6, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",unplanned,construction,High,False,active,ORR West 1,West Zone 1,KatriguppeJunction,2024-01-16 21:05:09.030000+00:00,,Banashankari,21.0,Tuesday,1,5,,168.0,433.0,1
FKID007847,13.1070291,77.6032321,"Bellary Road, Krishnaja Avenue, Maruthi Nagar, Palanahalli, Bengaluru, Karnataka. Pin-560064 (India)",unplanned,vehicle_breakdown,High,False,closed,Bellary Road 2,North Zone 2,KogilluCrossJunc,2024-01-16 21:09:29.775000+00:00,2024-01-16 21:47:43.780522+00:00,Yelahanka,21.0,Tuesday,1,3,38.233425366666665,379.0,413.0,0
FKID007848,12.9586414,77.5548032,"Mysore Road, Mominpura, Old Guddadahalli, Bengaluru, Karnataka. Pin-560026 (India)",unplanned,vehicle_breakdown,High,False,closed,Mysore Road,Central Zone 2,BangaloreBodyBuildersJunc,2024-01-16 21:13:00.596000+00:00,,Magadi Road,21.0,Tuesday,1,3,,743.0,623.0,0
FKID007849,12.982317,77.575899,"Loop Road, C Ranga Swamy Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",unplanned,vehicle_breakdown,Low,False,closed,Non-corridor,Central Zone 2,AnandRaoJunction,2024-01-16 21:23:14.629000+00:00,,High ground,21.0,Tuesday,1,2,,3124.0,623.0,0
FKID007850,13.1065122,77.6008683,"Bellary Road, Kendriya Vihar Apartment, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",unplanned,vehicle_breakdown,High,False,closed,Bellary Road 2,North Zone 2,KogilluCrossJunc,2024-01-16 21:36:36.410000+00:00,2024-01-16 22:06:22.656057+00:00,Yelahanka,21.0,Tuesday,1,3,29.770767616666667,379.0,413.0,0
FKID007851,13.0177789,77.5556665,"Yeshwanthpura TTMC Bus Stand Road, Salarpuria Satva Luxuria, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",unplanned,vehicle_breakdown,Low,False,resolved,Tumkur Road,West Zone 2,YeshwanthpuraCircle,2024-01-16 21:37:36.111000+00:00,,Sadashivanagar,21.0,Tuesday,1,2,,458.0,358.0,0
FKID007852,13.0178084,77.5556622,"Yeshwanthpura TTMC Bus Stand Road, Salarpuria Satva Luxuria, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",unplanned,vehicle_breakdown,Low,False,resolved,Tumkur Road,West Zone 2,YeshwanthpuraCircle,2024-01-16 21:40:11.703000+00:00,,R.T. Nagar,21.0,Tuesday,1,2,,458.0,358.0,0
FKID007853,12.9913351,77.6567306,"Old Madras Road, Big Bazaar Junction, CV Raman Nagar, Bengaluru, Karnataka. Pin-560093 (India)",unplanned,vehicle_breakdown,High,False,closed,Old Madras Road,Central Zone 1,BigBazaarJunction(OldMadrasRd),2024-01-16 22:02:01.406000+00:00,,Banaswadi,22.0,Tuesday,1,3,,263.0,269.0,0
FKID007854,12.9169728,77.5888751,"Silk Board Double Decker Flyover, MTB Area, Jayanagar, Bengaluru, Karnataka. Pin-560041 (India)",unplanned,vehicle_breakdown,Low,False,closed,Non-corridor,South Zone 1,MarenahalliRd-18thMainRdJunc,2024-01-16 22:10:52.576000+00:00,2024-01-16 22:31:12.207271+00:00,Jayanagara,22.0,Tuesday,1,2,20.327187849999998,3124.0,233.0,0
FKID007855,12.9630215,77.5957523,"Richmond Road Flyover, Ranka Park Apartment, Sampangiram Nagar, Bengaluru, Karnataka. Pin-560027 (India)",unplanned,vehicle_breakdown,High,False,closed,Mysore Road,Central Zone 1,BloodBankCircle,2024-01-16 23:48:19.709000+00:00,,Ashok Nagar,23.0,Tuesday,0,3,,743.0,269.0,0
FKID007856,12.9630478,77.5957383,"Richmond Road Flyover, Ranka Park Apartment, Sampangiram Nagar, Bengaluru, Karnataka. Pin-560027 (India)",unplanned,vehicle_breakdown,High,False,closed,Mysore Road,Central Zone 2,BloodBankCircle,2024-01-16 23:50:43.935000+00:00,2024-01-17 00:18:43.739540+00:00,Halasuru Gate,23.0,Tuesday,0,3,27.996742333333334,743.0,623.0,0
FKID007857,12.9637926,77.596254,"Lal Bagh Road, Ranka Park Apartment, Sampangiram Nagar, Bengaluru, Karnataka. Pin-560027 (India)",unplanned,vehicle_breakdown,High,False,closed,Mysore Road,Central Zone 2,Richmond circle jn,2024-01-17 00:15:15.591000+00:00,2024-01-17 00:18:32.001433+00:00,Halasuru Gate,0.0,Wednesday,0,3,3.2735072166666668,743.0,623.0,0
FKID007858,12.9637451,77.5962145,"Lal Bagh Road, Ranka Park Apartment, Sampangiram Nagar, Bengaluru, Karnataka. Pin-560027 (India)",unplanned,vehicle_breakdown,High,False,closed,Mysore Road,Central Zone 2,Richmond circle jn,2024-01-17 00:20:33.293000+00:00,2024-01-17 00:36:42.073774+00:00,Halasuru Gate,0.0,Wednesday,0,3,16.146346233333333,743.0,623.0,0
FKID007859,12.9802472,77.5705285,"Bhashyam Main Road, Sangolli Rayanna Circle, Majestic, Bengaluru, Karnataka. Pin-560023 (India)",unplanned,vehicle_breakdown,Low,False,closed,Non-corridor,Central Zone 2,KhodaysCircle(DV UrsCircle),2024-01-17 01:22:14.477000+00:00,2024-01-17 01:28:00.229533+00:00,Chamarajpet,1.0,Wednesday,0,2,5.7625422166666675,3124.0,623.0,0
FKID007860,12.9692985,77.5905992,"Kasturba Road, Bagamane Pallavi Tower, Sampangiram Nagar, Bengaluru, Karnataka. Pin-560027 (India)",unplanned,vehicle_breakdown,High,False,closed,Mysore Road,Central Zone 2,HudsonCircle,2024-01-17 01:56:25.429000+00:00,,Halasuru Gate,1.0,Wednesday,0,3,,743.0,623.0,0
FKID007861,12.9455688,77.5285683,"Mysore Road, Radiant Karel, Pantarapalya, Bengaluru, Karnataka. Pin-560039 (India)",unplanned,vehicle_breakdown,High,False,closed,ORR West 1,West Zone 2,MysoreRd-RingRdJunc(Nayandanahallii),2024-01-17 03:54:23.719000+00:00,2024-01-17 05:34:41.897147+00:00,Byatarayanapura,3.0,Wednesday,0,3,100.30296911666666,168.0,358.0,0
FKID007862,12.96596,77.5954898,"Raja Ram Mohan Roy Road, SKAV 909, Shanthala Nagar, Bengaluru, Karnataka. Pin-560001 (India)",unplanned,vehicle_breakdown,High,True,closed,Mysore Road,Central Zone 1,Richmond circle jn,2024-01-17 05:19:49.235000+00:00,,Cubbon Park,5.0,Wednesday,1,6,,743.0,269.0,0
FKID007863,12.9715452,77.6063927,"Field Marshal KM Cariappa Road, Brigade Road Junction, Ashok Nagar, Bengaluru, Karnataka. Pin-560025 (India)",unplanned,vehicle_breakdown,High,False,closed,Mysore Road,Central Zone 1,OperaHouseJunc,2024-01-17 05:15:27.107000+00:00,2024-01-17 06:12:31.713088+00:00,Ashok Nagar,5.0,Wednesday,1,3,57.07676813333333,743.0,269.0,0
FKID007864,12.9659948,77.5953968,"Raja Ram Mohan Roy Road, SKAV 909, Shanthala Nagar, Bengaluru, Karnataka. Pin-560001 (India)",unplanned,vehicle_breakdown,High,True,closed,Mysore Road,Central Zone 1,Richmond circle jn,2024-01-17 05:21:25.704000+00:00,2024-01-17 06:23:52.148622+00:00,Halasuru Gate,5.0,Wednesday,1,6,62.4407437,743.0,269.0,0
